Proband_ID,ConditionNr,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time
0.1,1,0.8311823,1.90548,0.4471868,-0.02722692,345.8625
0.1,1,0.4973201,1.923587,0.3025036,0.009174109,345.9625
0.1,1,0.5175856,1.922046,0.1787512,-0.01288521,346.0625
0.1,1,0.460232,1.847284,0.1165348,-0.005822659,346.1625
0.1,1,0.2575074,1.883007,0.1206138,-0.01404154,346.2625
0.1,1,0.1010771,1.807231,0.06842295,-0.01544178,346.3625
0.1,1,0.4041142,1.646939,0.1292662,-0.01778805,346.4625
0.1,1,0.4508684,1.664021,0.1470599,0.002067685,346.5625
0.1,1,0.4300416,1.656293,0.1164416,-0.02691758,346.6625
0.1,1,0.5784965,1.489589,0.07540262,-0.0127902,346.7625
0.1,1,0.6675202,1.455068,0.08081035,0.004610538,346.8625
0.1,1,0.5731447,1.447155,0.08762623,-0.01351857,346.9625
0.1,1,0.5914325,1.340033,0.1214407,-0.01262105,347.0625
0.1,1,0.7398163,1.010298,0.1972549,-0.06256998,347.1625
0.1,1,0.5922825,1.415281,0.1460653,0.1853477,347.2625
0.1,1,0.826289,1.991297,0.1946364,-0.04602885,347.3625
0.1,1,0.9735808,1.386842,0.1063192,0.0227623,347.4625
0.1,1,0.7980824,1.698262,0.155883,0.03671312,347.5625
0.1,1,0.5765917,1.635446,0.06330487,-0.02466452,347.6625
0.1,1,0.6174275,1.867088,359.9781,0.0001220703,347.7625
0.1,1,0.7537912,1.818717,359.9243,3.051758E-05,347.8625
0.1,1,0.5193084,1.927522,359.8915,-0.004852295,347.9625
0.1,1,0.4684911,2.035862,359.7889,-0.02914429,348.0625
0.1,1,0.480372,1.883159,359.7559,0.001556396,348.1625
0.1,1,0.3867218,1.94629,359.7667,-0.02700806,348.2625
0.1,1,0.1943683,1.903363,359.8168,0.004943848,348.3625
0.1,1,359.8666,1.727216,359.9071,0.001220703,348.4625
0.1,1,359.7368,1.600845,0.01003202,-0.01196289,348.5625
0.1,1,359.1445,1.494896,0.1662033,-0.00112915,348.6625
0.1,1,358.357,1.295167,0.3921821,-0.1357422,348.7625
0.1,1,357.8147,0.9671316,0.416862,-0.03900146,348.8625
0.1,1,357.2811,0.5943551,0.492913,-0.08499146,348.9625
0.1,1,357.2255,0.4163846,0.6723168,-0.006744385,349.0625
0.1,1,357.3156,0.334602,0.6911019,0.000793457,349.1625
0.1,1,357.3805,0.2342628,0.5799084,0.01657104,349.2625
0.1,1,357.2799,0.1872029,0.7829175,-0.05822754,349.3625
0.1,1,357.0944,359.8414,0.9821836,-0.0486145,349.4625
0.1,1,356.4267,359.4933,1.004834,-0.0395813,349.5625
0.1,1,356.1681,359.2982,1.094393,-0.03106689,349.6625
0.1,1,356.3761,358.8657,1.302948,-0.05065918,349.7625
0.1,1,356.8521,358.6851,1.365427,0.03643799,349.8625
0.1,1,357.0197,358.5485,1.343107,0.01370239,349.9625
0.1,1,357.0256,358.3244,1.351473,-0.007568359,350.0625
0.1,1,357.1361,358.0236,1.310175,-0.02017212,350.1625
0.1,1,357.3272,358.0156,1.30288,0.06900024,350.2625
0.1,1,357.3588,358.2827,1.286517,0.01901245,350.3625
0.1,1,357.2592,358.8079,1.183123,0.03372192,350.4625
0.1,1,357.2725,359.1646,358.5051,-0.3391724,350.5625
0.1,1,358.0873,0.2634678,354.6911,-0.007293701,350.6625
0.1,1,358.4879,1.094416,355.1625,0.1367798,350.7625
0.1,1,358.8391,1.370946,357.5468,0.2778625,350.8625
0.1,1,358.9148,1.606719,359.9669,0.1285095,350.9625
0.1,1,359.2088,1.24026,0.6718544,0.03070068,351.0625
0.1,1,359.4373,0.9453003,0.5843579,0.05279541,351.1625
0.1,1,359.4573,0.8114356,0.4732054,-0.002349854,351.2625
0.1,1,359.5552,0.8272883,0.4296214,0.02429199,351.3625
0.1,1,359.8498,0.5459317,0.346101,0.004302979,351.4625
0.1,1,0.1353685,0.217542,0.1606918,-0.02815312,351.5625
0.1,1,0.5130754,0.05546577,0.05282644,0.01732582,351.6625
0.1,1,0.3736322,359.7412,0.03104572,-0.04421997,351.7625
0.1,1,359.7211,359.3635,0.1789285,-0.1433411,351.8625
0.1,1,359.3961,358.9547,0.2406665,-0.02764893,351.9625
0.1,1,358.4248,358.6796,0.129564,-0.06698608,352.0625
0.1,1,357.7579,358.9576,0.2309959,0.0362854,352.1625
0.1,1,358.8417,358.9913,0.3990317,0.05487061,352.2625
0.1,1,358.9401,358.9493,0.488217,-0.01986694,352.3625
0.1,1,358.3918,359.2303,0.5929936,0.01879883,352.4625
0.1,1,357.5192,359.5942,0.5792312,-0.009979248,352.5625
0.1,1,357.9099,359.3802,0.6840639,0.006958008,352.6625
0.1,1,358.7071,359.0296,0.8358421,-0.05056763,352.7625
0.1,1,358.9753,358.9683,0.8805251,-0.007171631,352.8625
0.1,1,358.9904,358.7906,0.8784047,-0.02114868,352.9625
0.1,1,359.66,358.4805,0.9609355,0.06323242,353.0625
0.1,1,359.7825,358.4407,1.004675,0.001525879,353.1625
0.1,1,359.946,358.4054,0.9624131,0.01159668,353.2625
0.1,1,0.05593158,358.3814,0.9465536,0.000579834,353.3625
0.1,1,0.2268573,358.3132,0.9541002,-0.01242065,353.4625
0.1,1,0.4727624,358.3346,0.9447617,0.03271484,353.5625
0.1,1,0.575665,358.3456,0.9499929,0.001617432,353.6625
0.1,1,0.7291712,358.3037,1.016667,0.0027771,353.7625
0.1,1,0.8017159,358.2593,1.192352,-0.01037598,353.8625
0.1,1,0.4026985,358.3394,1.177502,0.02761841,353.9625
0.1,1,0.4354879,358.3373,1.252135,0.00692749,354.0625
0.1,1,1.303321,358.4233,1.358642,0.003692627,354.1625
0.1,1,1.757956,358.3666,1.498235,0.002471924,354.2625
0.1,1,1.884701,358.246,1.476566,-0.01950073,354.3625
0.1,1,2.07456,358.2761,1.4544,0.00958252,354.4625
0.1,1,2.40571,358.3417,1.5112,-0.006652832,354.5625
0.1,1,2.460886,358.229,1.472849,-0.02227783,354.6625
0.1,1,2.590649,357.9084,1.444889,-0.02819824,354.7625
0.1,1,2.757498,357.7351,1.381616,-0.01245117,354.8625
0.1,1,2.767455,357.7752,1.412835,0.005432129,354.9625
0.1,1,2.648216,357.7268,1.405113,-0.02178955,355.0625
0.1,1,2.600259,357.6221,1.411514,-0.01968384,355.1625
0.1,1,2.597137,357.4514,1.414642,-0.03320313,355.2625
0.1,1,2.663008,357.3039,1.439624,-0.01745605,355.3625
0.1,1,2.585648,357.2147,1.487551,-0.008087158,355.4625
0.1,1,2.342245,357.1042,1.497391,-0.0123291,355.5625
0.1,1,2.352538,357.0708,1.580586,-0.01135254,355.6625
0.1,1,2.470049,357.1289,1.606707,-0.003143311,355.7625
0.1,1,2.593318,357.191,1.628085,-0.0007629395,355.8625
0.1,1,2.596101,357.2137,1.618251,0.006591797,355.9625
0.1,1,2.756333,357.2745,1.539647,0.001708984,356.0625
0.1,1,2.821196,357.3465,1.542695,-0.0007019043,356.1625
0.1,1,2.774687,357.4519,1.526217,0.0144043,356.2625
0.1,1,2.719874,357.4981,1.502668,-0.00769043,356.3625
0.1,1,2.729487,357.4518,1.485007,-0.005584717,356.4625
0.1,1,2.823108,357.428,1.540748,-0.008514404,356.5625
0.1,1,2.856836,357.3067,1.644137,-0.01501465,356.6625
0.1,1,3.202011,356.88,1.465116,-0.06399536,356.7625
0.1,1,3.226869,356.5784,1.248739,-0.005126953,356.8625
0.1,1,3.367342,356.481,1.29758,0.007385254,356.9625
0.1,1,3.291748,356.4188,1.27737,-0.009857178,357.0625
0.1,1,3.35528,356.3315,1.183273,-0.005096436,357.1625
0.1,1,3.383505,356.2558,1.207683,-0.01651001,357.2625
0.1,1,3.348031,356.1246,1.247669,-0.005950928,357.3625
0.1,1,3.414323,356.127,1.280018,0.002563477,357.4625
0.1,1,3.351136,356.1345,1.332223,-0.00100708,357.5625
0.1,1,3.50719,356.1359,1.23876,0.01385498,357.6625
0.1,1,3.66983,356.1607,1.127935,-0.00869751,357.7625
0.1,1,4.209559,355.9374,1.133963,0.03643799,357.8625
0.1,1,4.077227,355.9872,0.9475276,0.07104492,357.9625
0.1,1,3.458502,356.4856,0.6599764,0.03482056,358.0625
0.1,1,2.975631,356.8371,0.7165633,-0.01730347,358.1625
0.1,1,3.335335,356.824,0.8946515,-0.03927612,358.2625
0.1,1,3.18889,356.7187,0.8896815,-0.01269531,358.3625
0.1,1,3.055877,356.8487,0.9640355,0.04412842,358.4625
0.1,1,2.969729,356.8635,0.9417035,0.002624512,358.5625
0.1,1,2.818825,356.8103,0.991586,0.008392334,358.6625
0.1,1,2.565738,356.678,0.9831015,-0.03521729,358.7625
0.1,1,2.65368,356.6718,0.9476252,-0.0100708,358.8625
0.1,1,3.31029,356.8397,1.098029,-0.01980591,358.9625
0.1,1,3.01474,356.9142,1.230468,0.01278687,359.0625
0.1,1,2.700797,356.8295,1.320039,-0.01760864,359.1625
0.1,1,2.692914,356.5072,1.260328,-0.03057861,359.2625
0.1,1,2.828316,356.4307,1.275163,0.01498413,359.3625
0.1,1,2.862784,356.4072,1.275811,-0.007171631,359.4625
0.1,1,2.970967,356.3604,1.241972,-0.01257324,359.5625
0.1,1,3.00442,356.2355,1.218086,-0.01849365,359.6625
0.1,1,3.18035,356.223,1.172447,0.01080322,359.7625
0.1,1,3.50316,356.2607,1.044258,0.007751465,359.8625
0.1,1,3.671125,356.2628,1.026498,-0.01074219,359.9625
0.1,1,3.711557,356.2783,1.056245,-0.00390625,360.0625
0.1,1,3.682662,356.2897,1.036309,0.01812744,360.1625
0.1,1,3.740801,356.4268,1.006745,0.02825928,360.2625
0.1,1,3.78413,356.4922,1.005062,-0.004974365,360.3625
0.1,1,3.813134,356.4941,0.986055,0.0008850098,360.4625
0.1,1,3.827288,356.4005,0.9669431,-0.03167725,360.5625
0.1,1,3.649644,356.1583,0.9528498,-0.06692505,360.6625
0.1,1,3.561106,355.4482,0.7551051,-0.1046143,360.7625
0.1,1,3.56046,354.4784,0.843045,-0.1055298,360.8625
0.1,1,3.6551,353.5524,0.9338892,-0.09130859,360.9625
0.1,1,3.921565,352.5473,0.9748251,-0.1374817,361.0625
0.1,1,4.200089,351.1835,1.157217,-0.1673889,361.1625
0.1,1,4.138434,348.9674,0.9717759,-0.3110657,361.2625
0.1,1,4.2368,346.1352,0.905893,-0.2685852,361.3625
0.1,1,4.557427,344.0363,0.9764311,-0.143219,361.4625
0.1,1,4.550971,342.5953,1.102213,-0.105072,361.5625
0.1,1,4.571293,341.6938,1.235596,-0.09259033,361.6625
0.1,1,4.761656,341.1254,1.34129,-0.04309082,361.7625
0.1,1,4.871968,340.749,1.340899,-0.0526123,361.8625
0.1,1,4.939976,340.5932,1.444401,-0.02978516,361.9625
0.1,1,5.068948,340.622,1.575819,-0.001495361,362.0625
0.1,1,5.190934,340.6374,1.685093,-0.004058838,362.1625
0.1,1,5.255305,340.6062,1.737733,-0.008087158,362.2625
0.1,1,5.189479,340.5958,1.766569,0.008331299,362.3625
0.1,1,5.207168,340.64,1.776584,0.003540039,362.4625
0.1,1,5.140791,340.6843,1.824103,0.001983643,362.5625
0.1,1,5.094359,340.7173,1.853272,0.003051758,362.6625
0.1,1,5.147871,340.7905,1.840338,0.01904297,362.7625
0.1,1,5.186762,340.8569,1.835882,0.01409912,362.8625
0.1,1,5.168133,340.8841,1.882902,0.0006713867,362.9625
0.1,1,5.131683,340.9128,1.95976,0.01705933,363.0625
0.1,1,5.112071,340.9617,2.013277,0.01205444,363.1625
0.1,1,5.096639,340.9859,2.063086,0.001098633,363.2625
0.1,1,5.123081,341.0002,2.059255,0.003173828,363.3625
0.1,1,5.063087,341.0403,2.085037,0.01043701,363.4625
0.1,1,4.917349,341.0884,2.090625,0.009246826,363.5625
