Proband_ID,ConditionNr,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time
99,1,355.1806,348.8576,358.6639,0,255.6651
99,1,355.1806,348.8576,358.6639,0,255.765
99,1,355.1806,348.8576,358.6639,0,255.8651
99,1,355.1806,348.8576,358.6639,0,255.965
99,1,355.1806,348.8576,358.6639,0,256.0651
99,1,355.1806,348.8576,358.6639,0,256.1651
99,1,355.1806,348.8576,358.6639,0,256.2651
99,1,355.1806,348.8576,358.6639,0,256.3651
99,1,355.1806,348.8576,358.6639,0,256.4651
99,1,355.1806,348.8576,358.6639,0,256.5651
99,1,355.1806,348.8576,358.6639,0,256.6651
99,1,355.1806,348.8576,358.6639,0,256.7651
99,1,355.1806,348.8576,358.6639,0,256.8651
99,1,355.1806,348.8576,358.6639,0,256.9651
99,1,355.1806,348.8576,358.6639,0,257.0651
99,1,355.1806,348.8576,358.6639,0,257.1651
99,1,355.1806,348.8576,358.6639,0,257.2651
99,1,355.1806,348.8576,358.6639,0,257.3651
99,1,355.1806,348.8576,358.6639,0,257.4651
99,1,355.1806,348.8576,358.6639,0,257.5651
99,1,355.1806,348.8576,358.6639,0,257.6651
99,1,355.1806,348.8576,358.6639,0,257.7651
99,1,355.1806,348.8576,358.6639,0,257.8651
99,1,355.1806,348.8576,358.6639,0,257.9651
99,1,355.1806,348.8576,358.6639,0,258.0651
99,1,355.1806,348.8576,358.6639,0,258.1651
99,1,355.1806,348.8576,358.6639,0,258.2651
99,1,355.1806,348.8576,358.6639,0,258.3651
99,1,355.1806,348.8576,358.6639,0,258.4651
99,1,355.1806,348.8576,358.6639,0,258.5651
99,1,355.1806,348.8576,358.6639,0,258.6651
99,1,355.1806,348.8576,358.6639,0,258.7651
99,1,355.1806,348.8576,358.6639,0,258.8651
99,1,355.1806,348.8576,358.6639,0,258.9651
99,1,355.1806,348.8576,358.6639,0,259.0651
99,1,355.1806,348.8576,358.6639,0,259.1651
99,1,355.1806,348.8576,358.6639,0,259.2651
99,1,355.1806,348.8576,358.6639,0,259.3651
99,1,355.1806,348.8576,358.6639,0,259.4651
99,1,355.1806,348.8576,358.6639,0,259.5651
99,1,355.1806,348.8576,358.6639,0,259.6651
99,1,355.1806,348.8576,358.6639,0,259.7651
99,1,355.1806,348.8576,358.6639,0,259.8651
99,1,355.1806,348.8576,358.6639,0,259.9651
99,1,355.1806,348.8576,358.6639,0,260.0651
99,1,355.1806,348.8576,358.6639,0,260.1651
99,1,355.1806,348.8576,358.6639,0,260.2651
99,1,355.1806,348.8576,358.6639,0,260.3651
99,1,355.1806,348.8576,358.6639,0,260.4651
99,1,355.1806,348.8576,358.6639,0,260.5651
99,1,355.1806,348.8576,358.6639,0,260.6651
99,1,355.1806,348.8576,358.6639,0,260.7651
99,1,355.1806,348.8576,358.6639,0,260.8651
99,1,355.1806,348.8576,358.6639,0,260.9651
99,1,355.1806,348.8576,358.6639,0,261.0651
99,1,355.1806,348.8576,358.6639,0,261.1651
99,1,355.1806,348.8576,358.6639,0,261.2651
99,1,355.1806,348.8576,358.6639,0,261.3651
99,1,355.1806,348.8576,358.6639,0,261.4651
99,1,355.1806,348.8576,358.6639,0,261.5651
99,1,355.1806,348.8576,358.6639,0,261.6651
99,1,355.1806,348.8576,358.6639,0,261.7651
99,1,355.1806,348.8576,358.6639,0,261.8651
99,1,355.1806,348.8576,358.6639,0,261.9651
99,1,355.1806,348.8576,358.6639,0,262.0651
99,1,355.1806,348.8576,358.6639,0,262.1651
99,1,355.1806,348.8576,358.6639,0,262.2651
99,1,355.1806,348.8576,358.6639,0,262.3651
99,1,355.1806,348.8576,358.6639,0,262.4651
99,1,355.1806,348.8576,358.6639,0,262.5651
99,1,355.1806,348.8576,358.6639,0,262.6651
99,1,355.1806,348.8576,358.6639,0,262.7651
99,1,355.1806,348.8576,358.6639,0,262.8651
99,1,355.1806,348.8576,358.6639,0,262.9651
99,1,355.1806,348.8576,358.6639,0,263.0651
99,1,355.1806,348.8576,358.6639,0,263.1651
99,1,355.1806,348.8576,358.6639,0,263.2651
99,1,355.1806,348.8576,358.6639,0,263.3651
99,1,355.1806,348.8576,358.6639,0,263.4651
99,1,355.1806,348.8576,358.6639,0,263.5651
99,1,355.1806,348.8576,358.6639,0,263.6651
99,1,355.1806,348.8576,358.6639,0,263.7651
99,1,355.1806,348.8576,358.6639,0,263.8651
99,1,355.1806,348.8576,358.6639,0,263.9651
99,1,355.1806,348.8576,358.6639,0,264.0651
99,1,355.1806,348.8576,358.6639,0,264.1651
99,1,355.1806,348.8576,358.6639,0,264.2651
99,1,355.1806,348.8576,358.6639,0,264.3651
99,1,355.1806,348.8576,358.6639,0,264.4651
